timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
2026-07-07T16:25:29.363130,factory/line1/pressure,fake_pressure_sensor,pressure,101.63,kPa,NORMAL,Spoofing Attack,1,simulator,39
2026-07-07T16:25:29.468783,factory/line1/temperature,fake_temperature_sensor,temperature,27.65,°C,NORMAL,Spoofing Attack,1,simulator,40
2026-07-07T16:25:29.574653,factory/line1/temperature,fake_temperature_sensor,temperature,29.86,°C,NORMAL,Spoofing Attack,1,simulator,41
2026-07-07T16:25:29.680288,factory/line1/temperature,fake_temperature_sensor,temperature,28.64,°C,NORMAL,Spoofing Attack,1,simulator,42
2026-07-07T16:25:29.785867,factory/line1/pressure,fake_pressure_sensor,pressure,100.65,kPa,NORMAL,Spoofing Attack,1,simulator,43
2026-07-07T16:25:29.886993,factory/line1/temperature,fake_temperature_sensor,temperature,28.11,°C,NORMAL,Spoofing Attack,1,simulator,44
2026-07-07T16:25:29.953595,factory/line1/temperature,temperature_sensor_01,temperature,28.5,°C,NORMAL,Spoofing Attack,1,simulator,45
2026-07-07T16:25:29.957434,factory/line1/pressure,pressure_sensor_01,pressure,101.1,kPa,NORMAL,Spoofing Attack,1,simulator,46
2026-07-07T16:25:29.990726,factory/line1/temperature,fake_temperature_sensor,temperature,27.66,°C,NORMAL,Spoofing Attack,1,simulator,47
2026-07-07T16:25:30.096371,factory/line1/temperature,fake_temperature_sensor,temperature,28.12,°C,NORMAL,Spoofing Attack,1,simulator,48
2026-07-07T16:25:30.201986,factory/line1/pressure,fake_pressure_sensor,pressure,100.68,kPa,NORMAL,Spoofing Attack,1,simulator,49
2026-07-07T16:25:30.303750,factory/line1/pressure,fake_pressure_sensor,pressure,102.45,kPa,NORMAL,Spoofing Attack,1,simulator,50
2026-07-07T16:25:30.409320,factory/line1/pressure,fake_pressure_sensor,pressure,102.19,kPa,NORMAL,Spoofing Attack,1,simulator,51
2026-07-07T16:25:30.514394,factory/line1/temperature,fake_temperature_sensor,temperature,27.91,°C,NORMAL,Spoofing Attack,1,simulator,52
2026-07-07T16:25:30.616255,factory/line1/temperature,fake_temperature_sensor,temperature,27.18,°C,NORMAL,Spoofing Attack,1,simulator,53
2026-07-07T16:25:30.719383,factory/line1/pressure,fake_pressure_sensor,pressure,100.82,kPa,NORMAL,Spoofing Attack,1,simulator,54
2026-07-07T16:25:30.825023,factory/line1/pressure,fake_pressure_sensor,pressure,100.79,kPa,NORMAL,Spoofing Attack,1,simulator,55
2026-07-07T16:25:30.929369,factory/line1/temperature,fake_temperature_sensor,temperature,28.79,°C,NORMAL,Spoofing Attack,1,simulator,56
2026-07-07T16:25:31.035009,factory/line1/temperature,fake_temperature_sensor,temperature,27.42,°C,NORMAL,Spoofing Attack,1,simulator,57
2026-07-07T16:25:31.138505,factory/line1/pressure,fake_pressure_sensor,pressure,100.63,kPa,NORMAL,Spoofing Attack,1,simulator,58
2026-07-07T16:25:31.239452,factory/line1/pressure,fake_pressure_sensor,pressure,101.07,kPa,NORMAL,Spoofing Attack,1,simulator,59
2026-07-07T16:25:31.345044,factory/line1/temperature,fake_temperature_sensor,temperature,29.34,°C,NORMAL,Spoofing Attack,1,simulator,60
2026-07-07T16:25:31.450635,factory/line1/temperature,fake_temperature_sensor,temperature,27.7,°C,NORMAL,Spoofing Attack,1,simulator,61
2026-07-07T16:25:31.552427,factory/line1/temperature,fake_temperature_sensor,temperature,27.14,°C,NORMAL,Spoofing Attack,1,simulator,62
2026-07-07T16:25:31.658099,factory/line1/temperature,fake_temperature_sensor,temperature,28.81,°C,NORMAL,Spoofing Attack,1,simulator,63
2026-07-07T16:25:31.763733,factory/line1/pressure,fake_pressure_sensor,pressure,102.23,kPa,NORMAL,Spoofing Attack,1,simulator,64
2026-07-07T16:25:31.868061,factory/line1/pressure,fake_pressure_sensor,pressure,102.34,kPa,NORMAL,Spoofing Attack,1,simulator,65
2026-07-07T16:25:31.959224,factory/line1/temperature,temperature_sensor_01,temperature,27.1,°C,NORMAL,Spoofing Attack,1,simulator,66
2026-07-07T16:25:31.961727,factory/line1/pressure,pressure_sensor_01,pressure,100.9,kPa,NORMAL,Spoofing Attack,1,simulator,67
2026-07-07T16:25:31.972620,factory/line1/pressure,fake_pressure_sensor,pressure,100.61,kPa,NORMAL,Spoofing Attack,1,simulator,68
2026-07-07T16:25:32.074055,factory/line1/pressure,fake_pressure_sensor,pressure,100.75,kPa,NORMAL,Spoofing Attack,1,simulator,69
2026-07-07T16:25:32.178443,factory/line1/temperature,fake_temperature_sensor,temperature,27.8,°C,NORMAL,Spoofing Attack,1,simulator,70
2026-07-07T16:25:32.280279,factory/line1/pressure,fake_pressure_sensor,pressure,100.78,kPa,NORMAL,Spoofing Attack,1,simulator,71
2026-07-07T16:25:32.381961,factory/line1/temperature,fake_temperature_sensor,temperature,27.37,°C,NORMAL,Spoofing Attack,1,simulator,72
2026-07-07T16:25:32.485193,factory/line1/temperature,fake_temperature_sensor,temperature,28.1,°C,NORMAL,Spoofing Attack,1,simulator,73
2026-07-07T16:25:32.586073,factory/line1/temperature,fake_temperature_sensor,temperature,29.97,°C,NORMAL,Spoofing Attack,1,simulator,74
2026-07-07T16:25:32.691118,factory/line1/pressure,fake_pressure_sensor,pressure,101.37,kPa,NORMAL,Spoofing Attack,1,simulator,75
2026-07-07T16:25:32.792191,factory/line1/pressure,fake_pressure_sensor,pressure,100.95,kPa,NORMAL,Spoofing Attack,1,simulator,76
2026-07-07T16:25:32.894024,factory/line1/pressure,fake_pressure_sensor,pressure,101.08,kPa,NORMAL,Spoofing Attack,1,simulator,77
2026-07-07T16:25:32.995805,factory/line1/pressure,fake_pressure_sensor,pressure,101.64,kPa,NORMAL,Spoofing Attack,1,simulator,78
2026-07-07T16:25:33.097577,factory/line1/pressure,fake_pressure_sensor,pressure,101.4,kPa,NORMAL,Spoofing Attack,1,simulator,79
2026-07-07T16:25:33.199423,factory/line1/pressure,fake_pressure_sensor,pressure,101.7,kPa,NORMAL,Spoofing Attack,1,simulator,80
2026-07-07T16:25:33.301248,factory/line1/pressure,fake_pressure_sensor,pressure,100.82,kPa,NORMAL,Spoofing Attack,1,simulator,81
2026-07-07T16:25:33.404048,factory/line1/pressure,fake_pressure_sensor,pressure,102.26,kPa,NORMAL,Spoofing Attack,1,simulator,82
2026-07-07T16:25:33.508986,factory/line1/pressure,fake_pressure_sensor,pressure,102.06,kPa,NORMAL,Spoofing Attack,1,simulator,83
2026-07-07T16:25:33.610791,factory/line1/pressure,fake_pressure_sensor,pressure,101.58,kPa,NORMAL,Spoofing Attack,1,simulator,84
2026-07-07T16:25:33.713179,factory/line1/pressure,fake_pressure_sensor,pressure,102.04,kPa,NORMAL,Spoofing Attack,1,simulator,85
2026-07-07T16:25:33.815026,factory/line1/temperature,fake_temperature_sensor,temperature,27.44,°C,NORMAL,Spoofing Attack,1,simulator,86
2026-07-07T16:25:33.916071,factory/line1/temperature,fake_temperature_sensor,temperature,27.73,°C,NORMAL,Spoofing Attack,1,simulator,87
2026-07-07T16:25:33.964769,factory/line1/pressure,pressure_sensor_01,pressure,102.1,kPa,NORMAL,Spoofing Attack,1,simulator,88
2026-07-07T16:25:33.964950,factory/line1/temperature,temperature_sensor_01,temperature,28.5,°C,NORMAL,Spoofing Attack,1,simulator,89
2026-07-07T16:25:34.021708,factory/line1/temperature,fake_temperature_sensor,temperature,28.88,°C,NORMAL,Spoofing Attack,1,simulator,90
2026-07-07T16:25:34.127012,factory/line1/pressure,fake_pressure_sensor,pressure,102.26,kPa,NORMAL,Spoofing Attack,1,simulator,91
2026-07-07T16:25:34.232643,factory/line1/temperature,fake_temperature_sensor,temperature,28.58,°C,NORMAL,Spoofing Attack,1,simulator,92
2026-07-07T16:25:34.338290,factory/line1/pressure,fake_pressure_sensor,pressure,100.84,kPa,NORMAL,Spoofing Attack,1,simulator,93
2026-07-07T16:25:34.442074,factory/line1/pressure,fake_pressure_sensor,pressure,100.85,kPa,NORMAL,Spoofing Attack,1,simulator,94
2026-07-07T16:25:34.547745,factory/line1/temperature,fake_temperature_sensor,temperature,27.3,°C,NORMAL,Spoofing Attack,1,simulator,95
2026-07-07T16:25:34.650287,factory/line1/pressure,fake_pressure_sensor,pressure,101.41,kPa,NORMAL,Spoofing Attack,1,simulator,96
2026-07-07T16:25:34.754640,factory/line1/temperature,fake_temperature_sensor,temperature,27.22,°C,NORMAL,Spoofing Attack,1,simulator,97
2026-07-07T16:25:34.860356,factory/line1/temperature,fake_temperature_sensor,temperature,27.72,°C,NORMAL,Spoofing Attack,1,simulator,98
2026-07-07T16:25:34.962174,factory/line1/pressure,fake_pressure_sensor,pressure,102.06,kPa,NORMAL,Spoofing Attack,1,simulator,99
2026-07-07T16:25:35.065575,factory/line1/temperature,fake_temperature_sensor,temperature,29.66,°C,NORMAL,Spoofing Attack,1,simulator,100
2026-07-07T16:25:35.171256,factory/line1/pressure,fake_pressure_sensor,pressure,102.23,kPa,NORMAL,Spoofing Attack,1,simulator,101
2026-07-07T16:25:35.274442,factory/line1/pressure,fake_pressure_sensor,pressure,101.16,kPa,NORMAL,Spoofing Attack,1,simulator,102
2026-07-07T16:25:35.375756,factory/line1/pressure,fake_pressure_sensor,pressure,101.29,kPa,NORMAL,Spoofing Attack,1,simulator,103
2026-07-07T16:25:35.481443,factory/line1/temperature,fake_temperature_sensor,temperature,28.68,°C,NORMAL,Spoofing Attack,1,simulator,104
2026-07-07T16:25:35.583394,factory/line1/temperature,fake_temperature_sensor,temperature,28.41,°C,NORMAL,Spoofing Attack,1,simulator,105
2026-07-07T16:25:35.686980,factory/line1/temperature,fake_temperature_sensor,temperature,29.37,°C,NORMAL,Spoofing Attack,1,simulator,106
2026-07-07T16:25:35.788321,factory/line1/temperature,fake_temperature_sensor,temperature,28.47,°C,NORMAL,Spoofing Attack,1,simulator,107
2026-07-07T16:25:35.891106,factory/line1/pressure,fake_pressure_sensor,pressure,101.5,kPa,NORMAL,Spoofing Attack,1,simulator,108
2026-07-07T16:25:35.970219,factory/line1/pressure,pressure_sensor_01,pressure,101.6,kPa,NORMAL,Spoofing Attack,1,simulator,109
2026-07-07T16:25:35.970466,factory/line1/temperature,temperature_sensor_01,temperature,27.7,°C,NORMAL,Spoofing Attack,1,simulator,110
2026-07-07T16:25:35.996261,factory/line1/pressure,fake_pressure_sensor,pressure,101.3,kPa,NORMAL,Spoofing Attack,1,simulator,111
2026-07-07T16:25:36.100995,factory/line1/pressure,fake_pressure_sensor,pressure,101.29,kPa,NORMAL,Spoofing Attack,1,simulator,112
2026-07-07T16:25:36.203642,factory/line1/pressure,fake_pressure_sensor,pressure,101.42,kPa,NORMAL,Spoofing Attack,1,simulator,113
2026-07-07T16:25:36.308729,factory/line1/pressure,fake_pressure_sensor,pressure,102.19,kPa,NORMAL,Spoofing Attack,1,simulator,114
2026-07-07T16:25:36.414388,factory/line1/temperature,fake_temperature_sensor,temperature,29.35,°C,NORMAL,Spoofing Attack,1,simulator,115
2026-07-07T16:25:36.516239,factory/line1/pressure,fake_pressure_sensor,pressure,101.93,kPa,NORMAL,Spoofing Attack,1,simulator,116
2026-07-07T16:25:36.618054,factory/line1/temperature,fake_temperature_sensor,temperature,27.69,°C,NORMAL,Spoofing Attack,1,simulator,117
2026-07-07T16:25:36.723673,factory/line1/temperature,fake_temperature_sensor,temperature,27.56,°C,NORMAL,Spoofing Attack,1,simulator,118
2026-07-07T16:25:36.825791,factory/line1/pressure,fake_pressure_sensor,pressure,101.92,kPa,NORMAL,Spoofing Attack,1,simulator,119
2026-07-07T16:25:36.927664,factory/line1/pressure,fake_pressure_sensor,pressure,100.54,kPa,NORMAL,Spoofing Attack,1,simulator,120
2026-07-07T16:25:37.033293,factory/line1/temperature,fake_temperature_sensor,temperature,27.9,°C,NORMAL,Spoofing Attack,1,simulator,121
2026-07-07T16:25:37.136972,factory/line1/pressure,fake_pressure_sensor,pressure,102.3,kPa,NORMAL,Spoofing Attack,1,simulator,122
2026-07-07T16:25:37.242707,factory/line1/pressure,fake_pressure_sensor,pressure,101.68,kPa,NORMAL,Spoofing Attack,1,simulator,123
2026-07-07T16:25:37.344494,factory/line1/pressure,fake_pressure_sensor,pressure,100.51,kPa,NORMAL,Spoofing Attack,1,simulator,124
2026-07-07T16:25:37.450058,factory/line1/pressure,fake_pressure_sensor,pressure,101.28,kPa,NORMAL,Spoofing Attack,1,simulator,125
2026-07-07T16:25:37.553335,factory/line1/pressure,fake_pressure_sensor,pressure,101.31,kPa,NORMAL,Spoofing Attack,1,simulator,126
2026-07-07T16:25:37.657797,factory/line1/pressure,fake_pressure_sensor,pressure,101.89,kPa,NORMAL,Spoofing Attack,1,simulator,127
2026-07-07T16:25:37.758996,factory/line1/temperature,fake_temperature_sensor,temperature,27.23,°C,NORMAL,Spoofing Attack,1,simulator,128
2026-07-07T16:25:37.860807,factory/line1/pressure,fake_pressure_sensor,pressure,101.33,kPa,NORMAL,Spoofing Attack,1,simulator,129
2026-07-07T16:25:37.962585,factory/line1/pressure,fake_pressure_sensor,pressure,101.23,kPa,NORMAL,Spoofing Attack,1,simulator,130
2026-07-07T16:25:37.974369,factory/line1/temperature,temperature_sensor_01,temperature,29.8,°C,NORMAL,Spoofing Attack,1,simulator,131
2026-07-07T16:25:37.974887,factory/line1/pressure,pressure_sensor_01,pressure,101.7,kPa,NORMAL,Spoofing Attack,1,simulator,132
2026-07-07T16:25:38.065019,factory/line1/temperature,fake_temperature_sensor,temperature,27.42,°C,NORMAL,Spoofing Attack,1,simulator,133
2026-07-07T16:25:38.170303,factory/line1/temperature,fake_temperature_sensor,temperature,28.1,°C,NORMAL,Spoofing Attack,1,simulator,134
2026-07-07T16:25:38.275994,factory/line1/temperature,fake_temperature_sensor,temperature,29.12,°C,NORMAL,Spoofing Attack,1,simulator,135
2026-07-07T16:25:38.378067,factory/line1/pressure,fake_pressure_sensor,pressure,101.86,kPa,NORMAL,Spoofing Attack,1,simulator,136
2026-07-07T16:25:38.483736,factory/line1/pressure,fake_pressure_sensor,pressure,102.33,kPa,NORMAL,Spoofing Attack,1,simulator,137
2026-07-07T16:25:38.586949,factory/line1/temperature,fake_temperature_sensor,temperature,29.08,°C,NORMAL,Spoofing Attack,1,simulator,138
2026-07-07T16:25:38.690664,factory/line1/temperature,fake_temperature_sensor,temperature,27.51,°C,NORMAL,Spoofing Attack,1,simulator,139
2026-07-07T16:25:38.795712,factory/line1/temperature,fake_temperature_sensor,temperature,28.86,°C,NORMAL,Spoofing Attack,1,simulator,140
2026-07-07T16:25:38.900725,factory/line1/pressure,fake_pressure_sensor,pressure,101.8,kPa,NORMAL,Spoofing Attack,1,simulator,141
2026-07-07T16:25:39.006363,factory/line1/temperature,fake_temperature_sensor,temperature,28.68,°C,NORMAL,Spoofing Attack,1,simulator,142
2026-07-07T16:25:39.106989,factory/line1/temperature,fake_temperature_sensor,temperature,29.44,°C,NORMAL,Spoofing Attack,1,simulator,143
2026-07-07T16:25:39.207782,factory/line1/pressure,fake_pressure_sensor,pressure,102.37,kPa,NORMAL,Spoofing Attack,1,simulator,144
2026-07-07T16:25:39.313437,factory/line1/temperature,fake_temperature_sensor,temperature,29.58,°C,NORMAL,Spoofing Attack,1,simulator,145
2026-07-07T16:25:39.419102,factory/line1/pressure,fake_pressure_sensor,pressure,100.96,kPa,NORMAL,Spoofing Attack,1,simulator,146
2026-07-07T16:25:39.520961,factory/line1/pressure,fake_pressure_sensor,pressure,101.51,kPa,NORMAL,Spoofing Attack,1,simulator,147
2026-07-07T16:25:39.622793,factory/line1/temperature,fake_temperature_sensor,temperature,29.05,°C,NORMAL,Spoofing Attack,1,simulator,148
2026-07-07T16:25:39.728405,factory/line1/pressure,fake_pressure_sensor,pressure,101.93,kPa,NORMAL,Spoofing Attack,1,simulator,149
2026-07-07T16:25:39.833333,factory/line1/pressure,fake_pressure_sensor,pressure,101.68,kPa,NORMAL,Spoofing Attack,1,simulator,150
2026-07-07T16:25:39.979842,factory/line1/temperature,temperature_sensor_01,temperature,28.2,°C,NORMAL,,0,simulator,151
2026-07-07T16:25:39.980630,factory/line1/pressure,pressure_sensor_01,pressure,102.0,kPa,NORMAL,,0,simulator,152
2026-07-07T16:25:41.982706,factory/line1/temperature,temperature_sensor_01,temperature,27.5,°C,NORMAL,,0,simulator,153
2026-07-07T16:25:41.983001,factory/line1/pressure,pressure_sensor_01,pressure,101.5,kPa,NORMAL,,0,simulator,154
2026-07-07T16:25:43.986898,factory/line1/temperature,temperature_sensor_01,temperature,29.6,°C,NORMAL,,0,simulator,155
2026-07-07T16:25:43.988973,factory/line1/pressure,pressure_sensor_01,pressure,101.6,kPa,NORMAL,,0,simulator,156
2026-07-07T16:25:45.992161,factory/line1/temperature,temperature_sensor_01,temperature,27.9,°C,NORMAL,,0,simulator,157
2026-07-07T16:25:45.992443,factory/line1/pressure,pressure_sensor_01,pressure,101.4,kPa,NORMAL,,0,simulator,158
2026-07-07T16:25:47.995170,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,NORMAL,,0,simulator,159
2026-07-07T16:25:47.998158,factory/line1/temperature,temperature_sensor_01,temperature,27.7,°C,NORMAL,,0,simulator,160
2026-07-07T16:25:50.001213,factory/line1/temperature,temperature_sensor_01,temperature,27.1,°C,NORMAL,,0,simulator,161
2026-07-07T16:25:50.000888,factory/line1/pressure,pressure_sensor_01,pressure,100.8,kPa,NORMAL,,0,simulator,162
2026-07-07T16:25:52.002138,factory/line1/pressure,pressure_sensor_01,pressure,102.4,kPa,NORMAL,,0,simulator,163
2026-07-07T16:25:52.006617,factory/line1/temperature,temperature_sensor_01,temperature,28.9,°C,NORMAL,,0,simulator,164
2026-07-07T16:25:52.955495,factory/line1/temperature,temperature_sensor_01,temperature,99.16,°C,NORMAL,Injection Attack,1,simulator,165
2026-07-07T16:25:53.059107,factory/line1/pressure,pressure_sensor_01,pressure,182.74,kPa,NORMAL,Injection Attack,1,simulator,166
2026-07-07T16:25:53.162104,factory/line1/temperature,temperature_sensor_01,temperature,110.2,°C,NORMAL,Injection Attack,1,simulator,167
2026-07-07T16:25:53.267756,factory/line1/pressure,pressure_sensor_01,pressure,138.65,kPa,NORMAL,Injection Attack,1,simulator,168
2026-07-07T16:25:53.371881,factory/line1/pressure,pressure_sensor_01,pressure,58.83,kPa,NORMAL,Injection Attack,1,simulator,169
2026-07-07T16:25:53.477590,factory/line1/temperature,temperature_sensor_01,temperature,110.41,°C,NORMAL,Injection Attack,1,simulator,170
2026-07-07T16:25:53.581240,factory/line1/temperature,temperature_sensor_01,temperature,230.05,°C,NORMAL,Injection Attack,1,simulator,171
2026-07-07T16:25:53.684758,factory/line1/temperature,temperature_sensor_01,temperature,-37.45,°C,NORMAL,Injection Attack,1,simulator,172
2026-07-07T16:25:53.788036,factory/line1/temperature,temperature_sensor_01,temperature,117.27,°C,NORMAL,Injection Attack,1,simulator,173
2026-07-07T16:25:53.891055,factory/line1/temperature,temperature_sensor_01,temperature,90.72,°C,NORMAL,Injection Attack,1,simulator,174
2026-07-07T16:25:53.994067,factory/line1/temperature,temperature_sensor_01,temperature,86.67,°C,NORMAL,Injection Attack,1,simulator,175
2026-07-07T16:25:54.007619,factory/line1/pressure,pressure_sensor_01,pressure,102.4,kPa,NORMAL,Injection Attack,1,simulator,176
2026-07-07T16:25:54.011810,factory/line1/temperature,temperature_sensor_01,temperature,28.5,°C,NORMAL,Injection Attack,1,simulator,177
2026-07-07T16:25:54.098246,factory/line1/temperature,temperature_sensor_01,temperature,181.04,°C,NORMAL,Injection Attack,1,simulator,178
2026-07-07T16:25:54.203462,factory/line1/temperature,temperature_sensor_01,temperature,233.84,°C,NORMAL,Injection Attack,1,simulator,179
2026-07-07T16:25:54.309085,factory/line1/temperature,temperature_sensor_01,temperature,-10.71,°C,NORMAL,Injection Attack,1,simulator,180
2026-07-07T16:25:54.410110,factory/line1/pressure,pressure_sensor_01,pressure,146.02,kPa,NORMAL,Injection Attack,1,simulator,181
2026-07-07T16:25:54.515783,factory/line1/temperature,temperature_sensor_01,temperature,101.79,°C,NORMAL,Injection Attack,1,simulator,182
2026-07-07T16:25:54.617760,factory/line1/temperature,temperature_sensor_01,temperature,237.36,°C,NORMAL,Injection Attack,1,simulator,183
2026-07-07T16:25:54.719464,factory/line1/temperature,temperature_sensor_01,temperature,166.68,°C,NORMAL,Injection Attack,1,simulator,184
2026-07-07T16:25:54.825123,factory/line1/pressure,pressure_sensor_01,pressure,242.16,kPa,NORMAL,Injection Attack,1,simulator,185
2026-07-07T16:25:54.929572,factory/line1/temperature,temperature_sensor_01,temperature,138.21,°C,NORMAL,Injection Attack,1,simulator,186
2026-07-07T16:25:55.035215,factory/line1/pressure,pressure_sensor_01,pressure,185.24,kPa,NORMAL,Injection Attack,1,simulator,187
2026-07-07T16:25:55.136996,factory/line1/pressure,pressure_sensor_01,pressure,242.73,kPa,NORMAL,Injection Attack,1,simulator,188
2026-07-07T16:25:55.241051,factory/line1/pressure,pressure_sensor_01,pressure,172.26,kPa,NORMAL,Injection Attack,1,simulator,189
2026-07-07T16:25:55.346695,factory/line1/pressure,pressure_sensor_01,pressure,156.32,kPa,NORMAL,Injection Attack,1,simulator,190
2026-07-07T16:25:55.448532,factory/line1/pressure,pressure_sensor_01,pressure,230.7,kPa,NORMAL,Injection Attack,1,simulator,191
2026-07-07T16:25:55.554215,factory/line1/pressure,pressure_sensor_01,pressure,226.96,kPa,NORMAL,Injection Attack,1,simulator,192
2026-07-07T16:25:55.658730,factory/line1/temperature,temperature_sensor_01,temperature,246.64,°C,NORMAL,Injection Attack,1,simulator,193
2026-07-07T16:25:55.764364,factory/line1/temperature,temperature_sensor_01,temperature,247.71,°C,NORMAL,Injection Attack,1,simulator,194
2026-07-07T16:25:55.870179,factory/line1/pressure,pressure_sensor_01,pressure,51.15,kPa,NORMAL,Injection Attack,1,simulator,195
2026-07-07T16:25:55.971979,factory/line1/temperature,temperature_sensor_01,temperature,115.75,°C,NORMAL,Injection Attack,1,simulator,196
2026-07-07T16:25:56.012843,factory/line1/pressure,pressure_sensor_01,pressure,101.2,kPa,NORMAL,Injection Attack,1,simulator,197
2026-07-07T16:25:56.016916,factory/line1/temperature,temperature_sensor_01,temperature,27.7,°C,NORMAL,Injection Attack,1,simulator,198
2026-07-07T16:25:56.075725,factory/line1/pressure,pressure_sensor_01,pressure,223.17,kPa,NORMAL,Injection Attack,1,simulator,199
2026-07-07T16:25:56.181372,factory/line1/temperature,temperature_sensor_01,temperature,102.51,°C,NORMAL,Injection Attack,1,simulator,200
